target_path_id,x,y,z,path_len,actual_path,similarity,length_score,robustness,final_score
2,46.5,42,28.4,14,"5, 6, 7, 9, 16, 18, 19, 20, 21, 24, 26, 27, 28, 29",0.5263157894736842,0.9333333333333333,0.0,0.7298245614035088
2,24.0,31,48.1,14,"5, 6, 7, 8, 9, 17, 18, 20, 24, 25, 26, 27, 28, 29",0.5263157894736842,0.9333333333333333,0.0,0.7298245614035088
2,21.5,40,42.2,14,"5, 6, 7, 8, 9, 17, 18, 20, 21, 25, 26, 27, 28, 29",0.5263157894736842,0.9333333333333333,0.0,0.7298245614035088
2,9.4,41,26.5,14,"3, 6, 7, 9, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29",0.5263157894736842,0.9333333333333333,0.0,0.7298245614035088
2,36.6,35,27.1,14,"5, 6, 7, 9, 16, 18, 20, 22, 23, 24, 26, 27, 28, 29",0.5263157894736842,0.9333333333333333,0.0,0.7298245614035088
2,44.7,37,38.0,14,"5, 6, 7, 8, 9, 16, 17, 18, 20, 24, 26, 27, 28, 29",0.5263157894736842,0.9333333333333333,0.0,0.7298245614035088
2,7.7,43,18.2,13,"3, 4, 6, 9, 18, 19, 20, 21, 22, 23, 24, 25, 27",0.5555555555555556,0.8666666666666667,0.0,0.7111111111111111
2,10.5,43,36.4,13,"6, 7, 8, 9, 17, 18, 19, 20, 21, 25, 27, 28, 29",0.5555555555555556,0.8666666666666667,0.0,0.7111111111111111
2,48.7,48,20.9,13,"5, 6, 7, 9, 16, 18, 19, 20, 21, 25, 26, 27, 28",0.5555555555555556,0.8666666666666667,0.0,0.7111111111111111
2,11.0,40,39.0,13,"6, 7, 8, 9, 17, 18, 20, 21, 24, 25, 27, 28, 29",0.5555555555555556,0.8666666666666667,0.0,0.7111111111111111
2,10.8,39,47.3,13,"6, 7, 8, 9, 17, 18, 20, 21, 24, 25, 27, 28, 29",0.5555555555555556,0.8666666666666667,0.0,0.7111111111111111
2,29.6,42,23.7,13,"5, 6, 7, 9, 18, 19, 20, 21, 24, 25, 26, 27, 28",0.5555555555555556,0.8666666666666667,0.0,0.7111111111111111
2,11.0,46,33.7,13,"6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 27, 28, 29",0.5555555555555556,0.8666666666666667,0.0,0.7111111111111111
2,18.2,41,23.4,13,"5, 6, 7, 9, 18, 19, 20, 21, 24, 25, 26, 27, 28",0.5555555555555556,0.8666666666666667,0.0,0.7111111111111111
2,40.3,42,16.6,12,"5, 6, 9, 16, 18, 19, 20, 21, 22, 23, 26, 27",0.5882352941176471,0.8,0.0,0.6941176470588235
2,6.4,38,46.4,14,"3, 4, 6, 7, 8, 9, 17, 18, 20, 21, 25, 27, 28, 29",0.45,0.9333333333333333,0.0,0.6916666666666667
2,3.7,36,33.9,14,"3, 4, 6, 7, 8, 9, 17, 18, 20, 24, 25, 27, 28, 29",0.45,0.9333333333333333,0.0,0.6916666666666667
2,7.1,37,47.8,14,"3, 4, 6, 7, 8, 9, 17, 18, 20, 24, 25, 27, 28, 29",0.45,0.9333333333333333,0.0,0.6916666666666667
2,21.9,6,42.6,15,"5, 7, 8, 9, 10, 11, 12, 13, 22, 23, 24, 25, 26, 28, 29",0.36363636363636365,1.0,0.0,0.6818181818181819
2,18.3,37,34.0,13,"5, 6, 7, 8, 9, 17, 18, 20, 25, 26, 27, 28, 29",0.47368421052631576,0.8666666666666667,0.0,0.6701754385964912
2,42.4,20,36.9,13,"5, 6, 7, 8, 9, 22, 23, 24, 25, 26, 27, 28, 29",0.47368421052631576,0.8666666666666667,0.0,0.6701754385964912
2,30.3,29,38.0,13,"5, 6, 7, 8, 9, 22, 23, 24, 25, 26, 27, 28, 29",0.47368421052631576,0.8666666666666667,0.0,0.6701754385964912
2,36.0,49,27.9,13,"5, 6, 7, 9, 16, 18, 19, 20, 21, 26, 27, 28, 29",0.47368421052631576,0.8666666666666667,0.0,0.6701754385964912
2,47.3,22,35.3,13,"5, 6, 7, 8, 9, 22, 23, 24, 25, 26, 27, 28, 29",0.47368421052631576,0.8666666666666667,0.0,0.6701754385964912
2,1.6,47,20.7,13,"3, 4, 6, 7, 9, 18, 19, 20, 21, 24, 25, 27, 28",0.47368421052631576,0.8666666666666667,0.0,0.6701754385964912
2,8.9,48,32.2,13,"3, 6, 7, 8, 9, 17, 18, 19, 20, 21, 27, 28, 29",0.47368421052631576,0.8666666666666667,0.0,0.6701754385964912
2,27.6,38,26.5,13,"5, 6, 7, 9, 18, 20, 21, 24, 25, 26, 27, 28, 29",0.47368421052631576,0.8666666666666667,0.0,0.6701754385964912
2,20.4,39,30.0,13,"5, 6, 7, 9, 18, 20, 21, 24, 25, 26, 27, 28, 29",0.47368421052631576,0.8666666666666667,0.0,0.6701754385964912
2,40.1,34,28.7,13,"5, 6, 7, 9, 16, 18, 20, 24, 25, 26, 27, 28, 29",0.47368421052631576,0.8666666666666667,0.0,0.6701754385964912
2,15.3,36,38.0,13,"6, 7, 8, 9, 17, 18, 20, 24, 25, 26, 27, 28, 29",0.47368421052631576,0.8666666666666667,0.0,0.6701754385964912
2,15.9,37,44.9,13,"6, 7, 8, 9, 17, 18, 20, 22, 23, 26, 27, 28, 29",0.47368421052631576,0.8666666666666667,0.0,0.6701754385964912
2,28.3,34,33.1,13,"5, 6, 7, 8, 9, 17, 18, 20, 24, 26, 27, 28, 29",0.47368421052631576,0.8666666666666667,0.0,0.6701754385964912
2,48.4,27,47.4,13,"5, 6, 7, 8, 9, 22, 23, 24, 25, 26, 27, 28, 29",0.47368421052631576,0.8666666666666667,0.0,0.6701754385964912
2,24.8,35,37.5,13,"5, 6, 7, 8, 9, 17, 18, 20, 25, 26, 27, 28, 29",0.47368421052631576,0.8666666666666667,0.0,0.6701754385964912
2,20.9,46,29.9,13,"5, 6, 7, 9, 18, 19, 20, 21, 24, 26, 27, 28, 29",0.47368421052631576,0.8666666666666667,0.0,0.6701754385964912
2,46.4,40,29.0,13,"5, 6, 7, 9, 16, 18, 20, 21, 25, 26, 27, 28, 29",0.47368421052631576,0.8666666666666667,0.0,0.6701754385964912
2,23.4,37,35.2,13,"5, 6, 7, 8, 9, 17, 18, 20, 24, 26, 27, 28, 29",0.47368421052631576,0.8666666666666667,0.0,0.6701754385964912
2,22.8,42,45.4,10,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.6666666666666666,0.6666666666666667,0.0,0.6666666666666667
2,23.1,47,46.4,10,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.6666666666666666,0.6666666666666667,0.0,0.6666666666666667
2,27.7,43,44.4,10,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.6666666666666666,0.6666666666666667,0.0,0.6666666666666667
2,36.9,39,48.0,10,"5, 6, 7, 8, 9, 16, 17, 18, 20, 21",0.6666666666666666,0.6666666666666667,0.0,0.6666666666666667
2,23.1,47,33.0,10,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.6666666666666666,0.6666666666666667,0.0,0.6666666666666667
2,26.8,46,31.7,10,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.6666666666666666,0.6666666666666667,0.0,0.6666666666666667
2,18.9,48,38.7,10,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.6666666666666666,0.6666666666666667,0.0,0.6666666666666667
2,24.6,45,45.4,10,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.6666666666666666,0.6666666666666667,0.0,0.6666666666666667
2,32.6,38,33.6,10,"5, 6, 7, 8, 9, 16, 17, 18, 20, 21",0.6666666666666666,0.6666666666666667,0.0,0.6666666666666667
2,29.8,49,35.4,10,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.6666666666666666,0.6666666666666667,0.0,0.6666666666666667
2,38.4,36,22.2,12,"5, 6, 7, 9, 16, 18, 20, 24, 25, 26, 27, 28",0.5,0.8,0.0,0.65
2,30.8,31,24.8,12,"5, 6, 7, 9, 16, 18, 20, 24, 25, 26, 27, 28",0.5,0.8,0.0,0.65
2,30.0,47,24.0,12,"5, 6, 7, 9, 18, 19, 20, 21, 24, 26, 27, 28",0.5,0.8,0.0,0.65
2,11.8,40,49.7,12,"6, 7, 8, 9, 17, 18, 20, 21, 24, 27, 28, 29",0.5,0.8,0.0,0.65
2,12.1,44,44.0,12,"6, 7, 8, 9, 17, 18, 19, 20, 21, 27, 28, 29",0.5,0.8,0.0,0.65
2,24.9,50,20.7,12,"5, 6, 7, 9, 18, 19, 20, 21, 25, 26, 27, 28",0.5,0.8,1.0,0.65
2,13.6,42,48.7,12,"6, 7, 8, 9, 17, 18, 19, 20, 21, 27, 28, 29",0.5,0.8,0.0,0.65
2,11.0,47,28.0,12,"6, 7, 9, 18, 19, 20, 21, 24, 25, 27, 28, 29",0.5,0.8,0.0,0.65
2,5.9,32,41.2,13,"3, 4, 6, 7, 8, 9, 17, 18, 20, 25, 27, 28, 29",0.4,0.8666666666666667,0.0,0.6333333333333333
2,6.8,44,28.6,13,"3, 4, 6, 7, 9, 18, 19, 20, 21, 25, 27, 28, 29",0.4,0.8666666666666667,0.0,0.6333333333333333
2,7.5,31,38.6,13,"3, 4, 6, 7, 8, 9, 17, 18, 20, 24, 27, 28, 29",0.4,0.8666666666666667,0.0,0.6333333333333333
2,6.4,38,48.1,13,"3, 4, 6, 7, 8, 9, 17, 18, 20, 21, 27, 28, 29",0.4,0.8666666666666667,0.0,0.6333333333333333
2,4.0,44,42.5,11,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.5294117647058824,0.7333333333333334,0.0,0.6313725490196078
2,7.1,44,42.0,11,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.5294117647058824,0.7333333333333334,0.0,0.6313725490196078
2,2.7,42,43.6,11,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.5294117647058824,0.7333333333333334,0.0,0.6313725490196078
2,49.2,50,18.8,11,"5, 6, 9, 16, 18, 19, 20, 21, 25, 26, 27",0.5294117647058824,0.7333333333333334,1.0,0.6313725490196078
2,6.4,43,49.4,11,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.5294117647058824,0.7333333333333334,0.0,0.6313725490196078
2,5.1,50,41.9,11,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.5294117647058824,0.7333333333333334,1.0,0.6313725490196078
2,4.9,47,32.4,11,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.5294117647058824,0.7333333333333334,0.0,0.6313725490196078
2,3.3,44,36.6,11,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.5294117647058824,0.7333333333333334,0.0,0.6313725490196078
2,49.1,39,17.0,11,"5, 6, 9, 16, 18, 20, 21, 24, 25, 26, 27",0.5294117647058824,0.7333333333333334,0.0,0.6313725490196078
2,32.6,48,17.4,11,"5, 6, 9, 16, 18, 19, 20, 21, 25, 26, 27",0.5294117647058824,0.7333333333333334,0.0,0.6313725490196078
2,36.8,40,16.8,11,"5, 6, 9, 16, 18, 20, 21, 22, 23, 26, 27",0.5294117647058824,0.7333333333333334,0.0,0.6313725490196078
2,28.8,19,49.0,14,"5, 6, 7, 8, 9, 11, 12, 13, 24, 25, 26, 27, 28, 29",0.3181818181818182,0.9333333333333333,0.0,0.6257575757575757
2,38.0,17,27.0,14,"5, 6, 7, 9, 11, 12, 13, 22, 23, 24, 26, 27, 28, 29",0.3181818181818182,0.9333333333333333,0.0,0.6257575757575757
2,49.1,18,37.2,14,"5, 6, 7, 8, 9, 11, 12, 13, 24, 25, 26, 27, 28, 29",0.3181818181818182,0.9333333333333333,0.0,0.6257575757575757
2,29.6,18,48.3,14,"5, 6, 7, 8, 9, 11, 12, 13, 24, 25, 26, 27, 28, 29",0.3181818181818182,0.9333333333333333,0.0,0.6257575757575757
2,20.1,8,26.5,14,"5, 7, 9, 10, 11, 12, 13, 22, 23, 24, 25, 26, 28, 29",0.3181818181818182,0.9333333333333333,0.0,0.6257575757575757
2,30.0,16,49.0,14,"5, 7, 8, 9, 11, 12, 13, 22, 23, 24, 26, 27, 28, 29",0.3181818181818182,0.9333333333333333,0.0,0.6257575757575757
2,38.8,9,50.0,14,"5, 7, 8, 9, 10, 11, 12, 13, 22, 23, 24, 26, 28, 29",0.3181818181818182,0.9333333333333333,1.0,0.6257575757575757
2,43.1,1,26.2,14,"5, 7, 9, 10, 11, 12, 13, 22, 23, 24, 25, 26, 28, 29",0.3181818181818182,0.9333333333333333,1.0,0.6257575757575757
2,4.0,18,45.5,15,"3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 24, 25, 27, 28, 29",0.25,1.0,0.0,0.625
2,9.1,6,40.0,15,"1, 3, 7, 8, 9, 10, 11, 12, 13, 14, 22, 23, 24, 28, 29",0.25,1.0,0.0,0.625
2,9.2,9,34.0,15,"1, 3, 7, 8, 9, 10, 11, 12, 13, 14, 22, 23, 24, 28, 29",0.25,1.0,0.0,0.625
2,8.2,41,40.1,10,"3, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.5625,0.6666666666666667,0.0,0.6145833333333334
2,9.8,41,38.7,10,"3, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.5625,0.6666666666666667,0.0,0.6145833333333334
2,12.5,40,16.6,10,"6, 9, 18, 20, 21, 22, 23, 24, 25, 27",0.5625,0.6666666666666667,0.0,0.6145833333333334
2,9.2,42,46.7,10,"3, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.5625,0.6666666666666667,0.0,0.6145833333333334
2,29.9,36,48.5,12,"5, 6, 7, 8, 9, 17, 18, 20, 26, 27, 28, 29",0.42105263157894735,0.8,0.0,0.6105263157894737
2,44.2,24,39.4,12,"5, 6, 7, 8, 9, 22, 23, 24, 26, 27, 28, 29",0.42105263157894735,0.8,0.0,0.6105263157894737
2,27.6,44,28.1,12,"5, 6, 7, 9, 18, 19, 20, 21, 26, 27, 28, 29",0.42105263157894735,0.8,0.0,0.6105263157894737
2,48.1,35,26.1,12,"5, 6, 7, 9, 16, 18, 20, 25, 26, 27, 28, 29",0.42105263157894735,0.8,0.0,0.6105263157894737
2,17.6,36,41.1,12,"5, 6, 7, 8, 9, 17, 18, 20, 26, 27, 28, 29",0.42105263157894735,0.8,0.0,0.6105263157894737
2,8.4,33,49.1,12,"3, 6, 7, 8, 9, 17, 18, 20, 25, 27, 28, 29",0.42105263157894735,0.8,0.0,0.6105263157894737
2,44.1,25,49.7,12,"5, 6, 7, 8, 9, 22, 23, 24, 26, 27, 28, 29",0.42105263157894735,0.8,0.0,0.6105263157894737
2,33.7,31,47.6,9,"5, 6, 7, 8, 9, 16, 17, 18, 20",0.6,0.6,0.0,0.6
2,12.1,48,32.3,9,"6, 7, 8, 9, 17, 18, 19, 20, 21",0.6,0.6,0.0,0.6
2,20.5,39,35.3,9,"5, 6, 7, 8, 9, 17, 18, 20, 21",0.6,0.6,0.0,0.6
2,39.2,43,28.2,9,"5, 6, 7, 9, 16, 18, 19, 20, 21",0.6,0.6,0.0,0.6
2,15.3,41,33.1,9,"6, 7, 8, 9, 17, 18, 19, 20, 21",0.6,0.6,0.0,0.6
2,26.6,39,34.2,9,"5, 6, 7, 8, 9, 17, 18, 20, 21",0.6,0.6,0.0,0.6
2,31.3,32,43.5,9,"5, 6, 7, 8, 9, 16, 17, 18, 20",0.6,0.6,0.0,0.6
2,23.5,18,22.8,13,"5, 6, 7, 9, 11, 12, 13, 22, 23, 24, 26, 27, 28",0.3333333333333333,0.8666666666666667,0.0,0.6
2,43.5,45,25.6,9,"5, 6, 7, 9, 16, 18, 19, 20, 21",0.6,0.6,0.0,0.6
2,42.1,31,46.7,9,"5, 6, 7, 8, 9, 16, 17, 18, 20",0.6,0.6,0.0,0.6
2,38.9,19,22.3,13,"5, 6, 7, 9, 11, 12, 13, 22, 23, 24, 26, 27, 28",0.3333333333333333,0.8666666666666667,0.0,0.6
2,35.5,31,41.1,9,"5, 6, 7, 8, 9, 16, 17, 18, 20",0.6,0.6,0.0,0.6
2,48.3,37,46.0,9,"5, 6, 7, 8, 9, 16, 17, 18, 20",0.6,0.6,0.0,0.6
2,15.5,44,46.1,9,"6, 7, 8, 9, 17, 18, 19, 20, 21",0.6,0.6,0.0,0.6
2,2.0,8,40.2,15,"1, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 24, 25, 28, 29",0.2,1.0,0.0,0.6
